subject_name	subject_number	subject_sex	subject_age	session	block	trial	RSI_time	frame_rate	frame_time	frame_sd	time	date	trial_type	RT	error	stimulus	response	quit_log	
john-doe	01	male	18	1	1	1	0,0	None	8,558339983195031	3,464223724056938	11:29:38.926963	10/01/2023	Training	1,8556560839997474	0	3	3	
john-doe	01	male	18	1	1	2	0,258180750000065	None	8,558339983195031	3,464223724056938	11:29:39.804022	10/01/2023	Training	0,6105129999996279	0	3	3	
john-doe	01	male	18	1	1	3	0,25718495799992525	None	8,558339983195031	3,464223724056938	11:29:40.771649	10/01/2023	Training	0,7037563750000118	0	1	1	
john-doe	01	male	18	1	1	4	0,25697350000064034	None	8,558339983195031	3,464223724056938	11:29:41.536784	10/01/2023	Training	0,5007094160000634	0	3	3	
john-doe	01	male	18	1	1	5	0,2573265840001113	None	8,558339983195031	3,464223724056938	11:29:43.111570	10/01/2023	Training	1,3100630409999212	0	1	1	
john-doe	01	male	18	1	1	6	0,25726858300004096	None	8,558339983195031	3,464223724056938	11:29:43.876517	10/01/2023	Training	0,49981429200033745	0	1	1	
john-doe	01	male	18	1	1	7	0,257480124999347	None	8,558339983195031	3,464223724056938	11:29:44.598220	10/01/2023	Training	0,4574579170002835	0	2	2	
john-doe	01	male	18	1	1	8	0,25702149999960966	None	8,558339983195031	3,464223724056938	11:29:45.384123	10/01/2023	Training	0,5213085420000425	0	2	2	
john-doe	01	male	18	1	1	9	0,2572417920000589	None	8,558339983195031	3,464223724056938	11:29:46.104391	10/01/2023	Training	0,45636575000025914	0	2	2	
john-doe	01	male	18	1	1	10	0,2582814170000347	None	8,558339983195031	3,464223724056938	11:29:47.004318	10/01/2023	Training	0,6344574169997941	0	4	4	
john-doe	01	male	18	1	1	11	0,25705104200005735	None	8,558339983195031	3,464223724056938	11:29:47.904050	10/01/2023	Training	0,6356776660004471	0	1	1	
john-doe	01	male	18	1	1	12	0,25736329200026375	None	8,558339983195031	3,464223724056938	11:29:48.624193	10/01/2023	Training	0,4559238749998258	0	1	1	
john-doe	01	male	18	1	1	13	0,25731020900002477	None	8,558339983195031	3,464223724056938	11:29:49.479672	10/01/2023	Training	0,5912505830001464	0	2	2	
john-doe	01	male	18	1	1	14	0,25735625000015716	None	8,558339983195031	3,464223724056938	11:29:50.379707	10/01/2023	Training	0,6340855409998767	0	1	1	
john-doe	01	male	18	1	1	15	0,2571880000004967	None	8,558339983195031	3,464223724056938	11:29:51.257722	10/01/2023	Training	0,6138575830000264	0	3	3	
john-doe	01	male	18	1	1	16	0,25732754199998453	None	8,558339983195031	3,464223724056938	11:29:52.088968	10/01/2023	Training	0,5666378749992873	0	4	4	
john-doe	01	male	18	1	1	17	0,2571482079993075	None	8,558339983195031	3,464223724056938	11:29:53.090581	10/01/2023	Training	0,737618250000196	0	2	2	
john-doe	01	male	18	1	1	18	0,2570847919996595	None	8,558339983195031	3,464223724056938	11:30:03.678003	10/01/2023	Training	10,323492292000083	0	4	4	
john-doe	01	male	18	1	1	19	0,25721166700077447	None	8,558339983195031	3,464223724056938	11:30:04.869580	10/01/2023	Training	0,9181921669996882	0	3	3	
john-doe	01	male	18	1	1	20	0,2573617910002213	None	8,558339983195031	3,464223724056938	11:30:06.062227	10/01/2023	No transition	0,9282817500006786	1	4	2	
john-doe	01	male	18	1	1	20	0,2573617910002213	None	8,558339983195031	3,464223724056938	11:30:06.489320	10/01/2023	No transition	1,3555327080002826	0	4	4	userquit
john-doe	01	male	18	1	1	21	0,0	None	8,542675067229622	3,173052038603364	11:32:08.781476	10/01/2023	Random	0,5500342909999745	1	1	2	
john-doe	01	male	18	1	1	21	0,0	None	8,542675067229622	3,173052038603364	11:32:09.026644	10/01/2023	Random	0,7953982910003106	0	1	1	
john-doe	01	male	18	1	1	22	0,25749229099983495	None	8,542675067229622	3,173052038603364	11:32:10.331573	10/01/2023	Random	1,0403552079997098	1	4	1	
john-doe	01	male	18	1	1	22	0,25749229099983495	None	8,542675067229622	3,173052038603364	11:32:10.714169	10/01/2023	Random	1,4230267499997353	1	4	2	
john-doe	01	male	18	1	1	22	0,25749229099983495	None	8,542675067229622	3,173052038603364	11:32:11.164115	10/01/2023	Random	1,8730093329995725	0	4	4	
john-doe	01	male	18	1	1	23	0,2573338749998584	None	8,542675067229622	3,173052038603364	11:32:12.673779	10/01/2023	Random	1,2447799170004146	0	2	2	
john-doe	01	male	18	1	1	24	0,25719945800028654	None	8,542675067229622	3,173052038603364	11:32:13.369368	10/01/2023	Random	0,43053504199997406	0	2	2	
john-doe	01	male	18	1	1	25	0,25750799999968876	None	8,542675067229622	3,173052038603364	11:32:14.202260	10/01/2023	Random	0,5681279579994225	0	3	3	
john-doe	01	male	18	1	1	26	0,2572644580004635	None	8,542675067229622	3,173052038603364	11:32:15.124742	10/01/2023	Random	0,6580679170001531	0	2	2	
john-doe	01	male	18	1	1	27	0,25787399999990157	None	8,542675067229622	3,173052038603364	11:32:15.934280	10/01/2023	Random	0,5448436249998849	0	1	1	
john-doe	01	male	18	1	1	28	0,25734633299998677	None	8,542675067229622	3,173052038603364	11:32:17.104403	10/01/2023	Random	0,9055995830003667	0	3	3	
john-doe	01	male	18	1	1	29	0,25719591699999	None	8,542675067229622	3,173052038603364	11:32:17.779159	10/01/2023	Random	0,4102597920000335	0	3	3	
john-doe	01	male	18	1	1	30	0,25718370899994625	None	8,542675067229622	3,173052038603364	11:32:18.612035	10/01/2023	Random	0,5681781249995765	0	2	2	
john-doe	01	male	18	1	1	31	0,25715437500002736	None	8,542675067229622	3,173052038603364	11:32:19.332099	10/01/2023	Random	0,4556602910006404	0	2	2	
john-doe	01	male	18	1	1	32	0,25706454100054543	None	8,542675067229622	3,173052038603364	11:32:19.984996	10/01/2023	Random	0,3887736249998852	0	2	2	
john-doe	01	male	18	1	1	33	0,2573685409997779	None	8,542675067229622	3,173052038603364	11:32:20.884483	10/01/2023	Random	0,6354036669999914	1	4	1	
john-doe	01	male	18	1	1	33	0,2573685409997779	None	8,542675067229622	3,173052038603364	11:32:21.244002	10/01/2023	Random	0,9950446250004461	0	4	4	
john-doe	01	male	18	1	1	34	0,25778691599953163	None	8,542675067229622	3,173052038603364	11:32:22.009834	10/01/2023	Random	0,500884333000613	0	4	4	
john-doe	01	male	18	1	1	35	0,2579216250005629	None	8,542675067229622	3,173052038603364	11:32:22.798940	10/01/2023	Random	0,5239510829997016	0	1	1	
john-doe	01	male	18	1	1	36	0,2571709579997332	None	8,542675067229622	3,173052038603364	11:32:23.473013	10/01/2023	Random	0,4099465830004192	0	1	1	
john-doe	01	male	18	1	1	37	0,25745870799983095	None	8,542675067229622	3,173052038603364	11:32:24.462055	10/01/2023	Random	0,7245251249996727	0	4	4	
john-doe	01	male	18	1	1	38	0,2571745830000509	None	8,542675067229622	3,173052038603364	11:32:25.114609	10/01/2023	Random	0,3884375830002682	0	1	1	
john-doe	01	male	18	1	1	39	0,25717620799969154	None	8,542675067229622	3,173052038603364	11:32:26.150003	10/01/2023	Random	0,771412041000076	0	2	2	
john-doe	01	male	18	1	1	40	0,2572602080008437	None	8,542675067229622	3,173052038603364	11:32:26.824589	10/01/2023	No transition	0,41056370899968897	0	2	2	userquit
john-doe	01	male	18	1	2	1	0,0	None	7,902085781510124	3,7138184709637962	11:37:22.931088	10/01/2023	Random	0,7078218339993327	1	3	2	
john-doe	01	male	18	1	2	1	0,0	None	7,902085781510124	3,7138184709637962	11:37:23.312993	10/01/2023	Random	1,0898381669994706	1	3	2	
john-doe	01	male	18	1	2	1	0,0	None	7,902085781510124	3,7138184709637962	11:37:23.853078	10/01/2023	Random	1,6299989169992841	0	3	3	
john-doe	01	male	18	1	2	2	0,25726174999999785	None	7,902085781510124	3,7138184709637962	11:37:24.595488	10/01/2023	Random	0,4780713749996721	0	2	2	
john-doe	01	male	18	1	2	3	0,2573835830007738	None	7,902085781510124	3,7138184709637962	11:37:25.360758	10/01/2023	Random	0,5005508750000445	0	1	1	
john-doe	01	male	18	1	2	4	0,2572860000000219	None	7,902085781510124	3,7138184709637962	11:37:26.170810	10/01/2023	Random	0,5454723330003617	0	2	2	
john-doe	01	male	18	1	2	5	0,2571981669998422	None	7,902085781510124	3,7138184709637962	11:37:26.845857	10/01/2023	Random	0,410308540999722	0	2	2	
john-doe	01	male	18	1	2	6	0,25723816600020655	None	7,902085781510124	3,7138184709637962	11:37:27.588501	10/01/2023	Random	0,47832587500033696	0	3	3	
john-doe	01	male	18	1	2	7	0,25730229199962196	None	7,902085781510124	3,7138184709637962	11:37:28.420979	10/01/2023	Random	0,5684930420002274	0	3	3	
john-doe	01	male	18	1	2	8	0,2575682910000978	None	7,902085781510124	3,7138184709637962	11:37:29.232917	10/01/2023	Random	0,5475027499996941	0	4	4	
john-doe	01	male	18	1	2	9	0,257032958000309	None	7,902085781510124	3,7138184709637962	11:37:30.110150	10/01/2023	Random	0,6131813329993747	0	1	1	
john-doe	01	male	18	1	2	10	0,257093750000422	None	7,902085781510124	3,7138184709637962	11:37:31.031147	10/01/2023	Random	0,657136707999598	1	4	2	
john-doe	01	male	18	1	2	10	0,257093750000422	None	7,902085781510124	3,7138184709637962	11:37:31.435428	10/01/2023	Random	1,0614230000001044	1	4	3	
john-doe	01	male	18	1	2	10	0,257093750000422	None	7,902085781510124	3,7138184709637962	11:37:31.817730	10/01/2023	Random	1,4437375830002566	0	4	4	
john-doe	01	male	18	1	2	11	0,2576089170006526	None	7,902085781510124	3,7138184709637962	11:37:32.673197	10/01/2023	Random	0,5910569169991504	1	3	2	
john-doe	01	male	18	1	2	11	0,2576089170006526	None	7,902085781510124	3,7138184709637962	11:37:33.033017	10/01/2023	Random	0,9509765419998075	0	3	3	
john-doe	01	male	18	1	2	12	0,2575068330006616	None	7,902085781510124	3,7138184709637962	11:37:33.730945	10/01/2023	Random	0,4335352079997392	0	2	2	
john-doe	01	male	18	1	2	13	0,2570187920000535	None	7,902085781510124	3,7138184709637962	11:37:34.631397	10/01/2023	Random	0,6359731249995093	0	3	3	
john-doe	01	male	18	1	2	14	0,25708024999948975	None	7,902085781510124	3,7138184709637962	11:37:35.418118	10/01/2023	Random	0,5221044580002854	0	2	2	
john-doe	01	male	18	1	2	15	0,25637854100023105	None	7,902085781510124	3,7138184709637962	11:37:36.070579	10/01/2023	Random	0,38925229199958267	0	3	3	
john-doe	01	male	18	1	2	16	0,2571614580001551	None	7,902085781510124	3,7138184709637962	11:37:36.745899	10/01/2023	Random	0,4112439170003199	0	2	2	
john-doe	01	male	18	1	2	17	0,2571150409994516	None	7,902085781510124	3,7138184709637962	11:37:37.488816	10/01/2023	Random	0,4789014580001094	0	3	3	
john-doe	01	male	18	1	2	18	0,25759300000026997	None	7,902085781510124	3,7138184709637962	11:37:38.300415	10/01/2023	Random	0,5466892499998721	0	4	4	
john-doe	01	male	18	1	2	19	0,2572286670001631	None	7,902085781510124	3,7138184709637962	11:37:38.995794	10/01/2023	Random	0,4307771249996222	0	4	4	
john-doe	01	male	18	1	2	20	0,25837070800025685	None	7,902085781510124	3,7138184709637962	11:37:39.941195	10/01/2023	No transition	0,6801399589994617	0	2	2	userquit
john-doe	01	male	18	1	2	21	0,0	None	7,717296218487252	4,309570038392823	11:40:58.056792	10/01/2023	Random	0,9773536669999885	0	3	3	
john-doe	01	male	18	1	2	22	0,25766333299998223	None	7,717296218487252	4,309570038392823	11:40:58.844675	10/01/2023	Random	0,5233203750003668	0	1	1	
john-doe	01	male	18	1	2	23	0,25708066599963786	None	7,717296218487252	4,309570038392823	11:40:59.564756	10/01/2023	Random	0,45595137500004057	0	1	1	
john-doe	01	male	18	1	2	24	0,2576151659995958	None	7,717296218487252	4,309570038392823	11:41:00.374681	10/01/2023	Random	0,5451156250001077	0	4	4	
john-doe	01	male	18	1	2	25	0,25723495799957163	None	7,717296218487252	4,309570038392823	11:41:01.094933	10/01/2023	Random	0,45576291699944704	0	4	4	
john-doe	01	male	18	1	2	26	0,2575144580005144	None	7,717296218487252	4,309570038392823	11:41:01.971945	10/01/2023	Random	0,6115207910006575	0	2	2	
john-doe	01	male	18	1	2	27	0,25631650000013906	None	7,717296218487252	4,309570038392823	11:41:02.782138	10/01/2023	Random	0,5464647079998031	0	1	1	
john-doe	01	male	18	1	2	28	0,2572730000001684	None	7,717296218487252	4,309570038392823	11:41:03.547194	10/01/2023	Random	0,5005954170001132	0	2	2	
john-doe	01	male	18	1	2	29	0,25729737500023475	None	7,717296218487252	4,309570038392823	11:41:04.289389	10/01/2023	Random	0,47769037499983824	0	3	3	
john-doe	01	male	18	1	2	30	0,2571408750000046	None	7,717296218487252	4,309570038392823	11:41:05.076942	10/01/2023	Random	0,523653166999793	1	2	1	
john-doe	01	male	18	1	2	30	0,2571408750000046	None	7,717296218487252	4,309570038392823	11:41:05.144148	10/01/2023	Random	0,5909985420003068	0	2	2	
john-doe	01	male	18	1	2	31	0,25756991599973844	None	7,717296218487252	4,309570038392823	11:41:05.864336	10/01/2023	Random	0,4564865419997659	0	2	2	
john-doe	01	male	18	1	2	32	0,25716416700015543	None	7,717296218487252	4,309570038392823	11:41:06.719661	10/01/2023	Random	0,5915011249999225	0	4	4	
john-doe	01	male	18	1	2	33	0,25720366699988517	None	7,717296218487252	4,309570038392823	11:41:07.486163	10/01/2023	Random	0,5021427499996207	0	4	4	
john-doe	01	male	18	1	2	34	0,2573566250002841	None	7,717296218487252	4,309570038392823	11:41:08.407437	10/01/2023	Random	0,6569822920000661	0	1	1	
john-doe	01	male	18	1	2	35	0,25756333400022413	None	7,717296218487252	4,309570038392823	11:41:09.284760	10/01/2023	Random	0,6127519580004446	0	3	3	
john-doe	01	male	18	1	2	36	0,25720083299984253	None	7,717296218487252	4,309570038392823	11:41:09.892416	10/01/2023	Random	0,3438536249996105	0	2	2	
john-doe	01	male	18	1	2	37	0,2575708749991463	None	7,717296218487252	4,309570038392823	11:41:11.219767	10/01/2023	Random	1,062530290999348	0	1	1	
john-doe	01	male	18	1	2	38	0,25761316700027237	None	7,717296218487252	4,309570038392823	11:41:12.007044	10/01/2023	Random	0,5226325000003271	1	4	3	
john-doe	01	male	18	1	2	38	0,25761316700027237	None	7,717296218487252	4,309570038392823	11:41:12.052587	10/01/2023	Random	0,5683282079999117	0	4	4	
john-doe	01	male	18	1	2	39	0,2571530840004925	None	7,717296218487252	4,309570038392823	11:41:12.771977	10/01/2023	Random	0,4559127080001417	0	4	4	
john-doe	01	male	18	1	2	40	0,2571244579994527	None	7,717296218487252	4,309570038392823	11:41:13.581977	10/01/2023	No transition	0,5461742909992608	0	2	2	userquit
john-doe	01	male	18	1	3	1	0,0	None	10,276519260499475	5,438917614081657	11:43:07.231742	10/01/2023	Random	0,7297643749998315	0	4	4	
john-doe	01	male	18	1	3	2	0,2574873749999824	None	10,276519260499475	5,438917614081657	11:43:08.064419	10/01/2023	Random	0,5680619999993723	0	3	3	
john-doe	01	male	18	1	3	3	0,2580030409999381	None	10,276519260499475	5,438917614081657	11:43:08.829089	10/01/2023	Random	0,4996697500000664	0	4	4	
john-doe	01	male	18	1	3	4	0,2573532920005164	None	10,276519260499475	5,438917614081657	11:43:09.706616	10/01/2023	Random	0,6128623330005212	0	2	2	
john-doe	01	male	18	1	3	5	0,25727816699964023	None	10,276519260499475	5,438917614081657	11:43:10.427007	10/01/2023	Random	0,4564318339998863	0	2	2	
john-doe	01	male	18	1	3	6	0,25737191699954565	None	10,276519260499475	5,438917614081657	11:43:11.214510	10/01/2023	Random	0,5229922919997989	0	2	2	
john-doe	01	male	18	1	3	7	0,2572970000001078	None	10,276519260499475	5,438917614081657	11:43:12.429564	10/01/2023	Random	0,9504735000000437	1	4	1	
john-doe	01	male	18	1	3	7	0,2572970000001078	None	10,276519260499475	5,438917614081657	11:43:12.968872	10/01/2023	Random	1,4899325420001333	1	4	2	
john-doe	01	male	18	1	3	7	0,2572970000001078	None	10,276519260499475	5,438917614081657	11:43:13.508881	10/01/2023	Random	2,029975834000652	0	4	4	
john-doe	01	male	18	1	3	8	0,25743591700029356	None	10,276519260499475	5,438917614081657	11:43:14.521828	10/01/2023	Random	0,7488500419995034	0	1	1	
john-doe	01	male	18	1	3	9	0,2574043750000783	None	10,276519260499475	5,438917614081657	11:43:15.671060	10/01/2023	Random	0,8847559169998931	0	1	1	
john-doe	01	male	18	1	3	10	0,2577341249998426	None	10,276519260499475	5,438917614081657	11:43:16.906805	10/01/2023	Random	0,9699507909999738	0	2	2	
john-doe	01	male	18	1	3	11	0,2572752080004648	None	10,276519260499475	5,438917614081657	11:43:18.437509	10/01/2023	Random	1,2651429999996253	1	1	3	
john-doe	01	male	18	1	3	11	0,2572752080004648	None	10,276519260499475	5,438917614081657	11:43:18.954309	10/01/2023	Random	1,7820502499998838	0	1	1	
john-doe	01	male	18	1	3	12	0,2576130830002512	None	10,276519260499475	5,438917614081657	11:43:19.786820	10/01/2023	Random	0,5675317499999437	0	2	2	
john-doe	01	male	18	1	3	13	0,2574877499991999	None	10,276519260499475	5,438917614081657	11:43:20.709139	10/01/2023	Random	0,6579502909999064	0	3	3	
john-doe	01	male	18	1	3	14	0,25709329200071807	None	10,276519260499475	5,438917614081657	11:43:21.452002	10/01/2023	Random	0,47900141700029053	0	3	3	
john-doe	01	male	18	1	3	15	0,25719604100049764	None	10,276519260499475	5,438917614081657	11:43:22.307067	10/01/2023	Random	0,5901920420001261	0	2	2	
john-doe	01	male	18	1	3	16	0,25739208300001337	None	10,276519260499475	5,438917614081657	11:43:23.206759	10/01/2023	Random	0,6348147919998155	0	4	4	
john-doe	01	male	18	1	3	17	0,2572857919994931	None	10,276519260499475	5,438917614081657	11:43:24.084751	10/01/2023	Random	0,613499375000174	0	2	2	
john-doe	01	male	18	1	3	18	0,25719979200039234	None	10,276519260499475	5,438917614081657	11:43:24.759320	10/01/2023	Random	0,41066891700029373	0	3	3	
john-doe	01	male	18	1	3	19	0,2572944160001498	None	10,276519260499475	5,438917614081657	11:43:25.906836	10/01/2023	Random	0,8830407089999426	1	1	4	
john-doe	01	male	18	1	3	19	0,2572944160001498	None	10,276519260499475	5,438917614081657	11:43:26.165354	10/01/2023	Random	1,1417284999997719	0	1	1	
john-doe	01	male	18	1	3	20	0,257287833999726	None	10,276519260499475	5,438917614081657	11:43:26.806952	10/01/2023	No transition	0,376959541999895	0	1	1	userquit
john-doe	01	male	18	1	3	21	0,0	None	8,223912109254137	2,4970369074141794	14:22:12.403459	10/01/2023	Random	0,8637782080004399	0	4	4	
john-doe	01	male	18	1	3	22	0,2574369160010974	None	8,223912109254137	2,4970369074141794	14:22:13.125561	10/01/2023	Random	0,4573935000007623	1	2	3	
john-doe	01	male	18	1	3	22	0,2574369160010974	None	8,223912109254137	2,4970369074141794	14:22:13.460489	10/01/2023	Random	0,792409375000716	0	2	2	
john-doe	01	male	18	1	3	23	0,2576487079986691	None	8,223912109254137	2,4970369074141794	14:22:14.135947	10/01/2023	Random	0,4110439589985617	0	3	3	
john-doe	01	male	18	1	3	24	0,257308334001209	None	8,223912109254137	2,4970369074141794	14:22:15.035674	10/01/2023	Random	0,6354789999986679	0	4	4	
john-doe	01	male	18	1	3	25	0,25713987499875657	None	8,223912109254137	2,4970369074141794	14:22:15.868684	10/01/2023	Random	0,568870875000357	0	3	3	
john-doe	01	male	18	1	3	26	0,25731825000002573	None	8,223912109254137	2,4970369074141794	14:22:16.633297	10/01/2023	Random	0,5002084170009766	1	4	2	
john-doe	01	male	18	1	3	26	0,25731825000002573	None	8,223912109254137	2,4970369074141794	14:22:17.310333	10/01/2023	Random	1,1772854999999254	1	4	1	
john-doe	01	male	18	1	3	26	0,25731825000002573	None	8,223912109254137	2,4970369074141794	14:22:18.298120	10/01/2023	Random	2,165099375000864	0	4	4	
